Reference Year,Facility Name,City,Province,Total Emissions (CO2e)
2014,Deep Panuke,,Nova Scotia,224301.0401
2014,Paradise Hill Thermal 08-27-053-24W3,PARADISE HILL,Saskatchewan,117580.7977
2014,Kearl Oil Sands Processing Plant and Mine,FORT MCKAY,Alberta,1249367.556
2014,Centrale de cogÃ©nÃ©ration Ã  la biomasse,SHERBROOKE,Quebec,35454.51006
2014,North Battleford G.S.,RM OF NORTH BATTLEFORD,Saskatchewan,740456.0184
2014,Centre AES,CHICOUTIMI,Quebec,96097.28397
2014,Dawson Plant,BESSBOROUGH,British Columbia,93242.49458
2014,Fort Nelson North Processing Facility,CABIN LAKE,British Columbia,529885.7972
2014,"TransCanada Pipeline, Quebec",LES CÃDRES,Quebec,55260.3694
2014,Twin Creeks Landfill (formerly Warwick Landfill),WATFORD,Ontario,95764.19726
2014,Fortune Creek LFO,FORT NELSON,British Columbia,66641.27327
2014,Detour Lake Project,COCHRANE,Ontario,141404.7126
2014,Parkland Gas Plant 03-09,,British Columbia,81209.50164
2014,Kaybob East 16-03,FOX CREEK,Alberta,23288.47622
2014,Kaybob West 07-14,CALGARY,Alberta,30356.81987
2014,Saxon 10-19,CALGARY,Alberta,16749.93756
2014,Birchcliff Pouce Coupe 03-22-078-12 W6M Gas Plant,POUCE COUPE,Alberta,98796.95876
2014,Elk Point South Battery,BONNYVILLE,Alberta,78638.23766
2014,Wembley Gas Plant,WEMBLEY,Alberta,52413.5404
2014,Viewfield Sour Gas Plant 13-05,,Saskatchewan,53089.60217
2014,Jackfish 3 SAGD Plant,CONKLIN,Alberta,135403.8006
2014,Shepard Energy Centre,CALGARY,Alberta,61745.14
2014,Sandall Thermal 06-14-051-24W3,LLOYDMINISTER,Saskatchewan,96370.17354
2014,Germain SAGD Plant,MUNICIPAL DISTRICT OF OPPORTUNITY NO. 17,Alberta,79836.40875
2014,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,ST-JOSEPH-DE-SOREL,Quebec,54576.51309
2014,Mosaic Potash Colonsay,COLONSAY,Saskatchewan,53988.48
2014,Tsea D-07-I C/S,,British Columbia,53340.99829
2014,Nyrstar Myra Falls Ltd,CAMPBELL RIVER,British Columbia,24497.21079
2014,Para 08-13-063-05W6 Musreau Gas Plant,FOX CREEK,Alberta,107061.5419
2014,Redwater Fractionation and Storage Facility,REDWATER,Alberta,63635.58452
2014,Saturn Deepcut Gas Plant 12-36,GREENVIEW NO. 16,Alberta,72698.22805
2014,Peyto Swanson 12-31-053-19W5M,EDSON,Alberta,47165.30114
2014,Aluminerie Arvida - Centre technologique AP60,JONQUIÃRE,Quebec,102714.6237
2014,Saturn Gas Processing and Production IF-a,FORT ST. JOHN,British Columbia,100568.5205
2014,Banshee 15-12-050-21 W5,YELLOWHEAD COUNTY,Alberta,68481.81699
2014,Dawson 13-25-080-16-W6,DAWSON CREEK,British Columbia,52203.08572
2014,Spirit River 06-03-078-07 W6,GRAND PRAIRIE,Alberta,53865.8336
2014,Tourmaline Musreau 02/08-13-062-06-W6 Ggs,GRANDE CACHE,Alberta,52784.61557
2014,Wild River 14-20-056-23 W5,HINTON,Alberta,77531.16009
2014,TRT ETGO du QuÃ©bec inc.,BÃCANCOUR,Quebec,40010.43601
2014,Blair Creek Comp Stn d-058-F,,British Columbia,50712.76379
2014,Gordondale Sour Gas Plant 16-31,,Alberta,101865.6291
2014,JBS Foods Canada Inc.,BROOKS,Alberta,259030.9556
2014,Cargill Limited - Oilseed Processing,CLAVET,Saskatchewan,57827.2
2014,Tafisa Canada,LAC-MÃGANTIC,Quebec,3612.0696
2014,Watson Lake Power Plant,WATSON LAKE,Yukon,12222.58847
2014,Cargill High River Plant,HIGH RIVER,Alberta,57625.13416
2014,Foothills Medical Centre,CALGARY,Alberta,58072.0047
2014,Projet Nunavik Nickel,MONTRÃAL,Quebec,63706.46
2014,Mountain Road Landfill,NIAGARA FALLS,Ontario,73698.8
2014,Usine Vaudreuil,JONQUIERE,Quebec,560718.576
2014,Usine de PCC de Windsor,WINDSOR,Quebec,9554.0
2014,Complexe environnemental St-Michel,MONTRÃAL,Quebec,97094.75
2014,LET RAGUENEAU,RAGUENEAU,Quebec,22191.2762
2014,Beare Road Landfill,SCARBOROUGH,Ontario,196924.7968
2014,LET de Saint-Rosaire,Saint-Rosaire,Quebec,96451.254
2013,Division Alma,ALMA,Quebec,83892.82
2013,AciÃ©rie - ArcelorMittal Contrecoeur,CONTRECOEUR,Quebec,158037.8016
2013,"Foothills Pipeline, Alberta",AIRDRIE,Alberta,274357.9567
2013,Kingston CoGen,BATH,Ontario,331455.3938
2013,Redwater Fertilizer Operations,STURGEON COUNTY,Alberta,1275258.444
2013,Alberta Envirofuels,EDMONTON,Alberta,255868.711
2013,Alliance Pipeline Ltd. - AB Pipeline System,CALGARY,Alberta,580240.5194
2013,Alberta-Pacific Forest Industries Inc.,COUNTY OF ATHABASCA,Alberta,165762.173
2013,Kitimat Works,KITIMAT,British Columbia,759025.8954
2013,Essar Steel Algoma Inc,SAULT STE. MARIE,Ontario,2776243.653
2013,Aluminerie Alouette inc.,SEPT-ÃLES,Quebec,1097859.188
2013,Aluminerie de Baie-Comeau,BAIE-COMEAU,Quebec,744402.5788
2013,Aluminerie de BÃ©cancour inc.,BÃCANCOUR,Quebec,807404.3449
2013,ATCO Pipelines,EDMONTON,Alberta,227022.9645
2013,Battle River Generating Station,FORESTBURG,Alberta,4424188.709
2013,Bayside Power,SAINT JOHN,New Brunswick,669529.02
2013,Usine de Bedford,BEDFORD,Quebec,460583.8105
2013,Belledune Generating Station,BELLEDUNE,New Brunswick,2810743.4
2013,Boundary Dam Power Station,"ESTEVAN, BIENFAIT",Saskatchewan,5601184.0
2013,Thunder Bay Operations,THUNDER BAY,Ontario,205106.9514
2013,Brady Road Landfill,WINNIPEG,Manitoba,470416.0
2013,Brampton Assembly Plant,BRAMPTON,Ontario,70909.70339
2013,Brandon Generating Station,BRANDON,Manitoba,85642.279
2013,Brazeau Gas Plant,DRAYTON VALLEY,Alberta,151448.5741
2013,Brazeau River Gas Plant,DRAYTON VALLEY,Alberta,85457.09054
2013,Brighton Beach Power,WINDSOR,Ontario,50875.921
2013,Brock West Landfill,PICKERING,Ontario,41140.30908
2013,Brookfield Cement Plant,BROOKFIELD,Nova Scotia,206803.0
2013,Brunswick Smelter,BELLEDUNE,New Brunswick,218044.4
2013,Burnaby Refinery (Keep),BURNABY,British Columbia,475475.8304
2013,Burrard Generating Station,PORT MOODY,British Columbia,54740.06247
2013,"TransCanada Pipeline, Saskatchewan",BURSTALL,Saskatchewan,240259.984
2013,Cabot Canada Limited,SARNIA,Ontario,215869.5726
2013,Calgary Energy Centre,CALGARY,Alberta,421640.4649
2013,Island Generation Inc,CAMPBELL RIVER,British Columbia,89129.16395
2013,Northern Lime Limited,BLIND RIVER,Ontario,124584.6644
2013,Canadian Fertilizers Limited,MEDICINE HAT,Alberta,1768582.769
2013,Cancarb Ltd.,MEDICINE HAT,Alberta,163147.6172
2013,"TransCanada Pipeline, Alberta System",FAIRVIEW,Alberta,2773173.874
2013,Cardinal Power,CARDINAL,Ontario,566883.4998
2013,Cariboo Pulp and Paper Company,QUESNEL,British Columbia,118204.4713
2013,Dundas Operations,DUNDAS,Ontario,281109.5739
2013,Beachville Operation,INGERSOLL,Ontario,379252.7521
2013,Carol Project,LABRADOR CITY,Newfoundland and Labrador,963791.0
2013,Carseland Nitrogen Operations,CARSELAND,Alberta,590509.2152
2013,Carseland Power Plant,CARSELAND,Alberta,297733.4786
2013,Carseland Works,CARSELAND,Alberta,146950.1381
2013,Ingredion Canada Incorporated - London Plant,LONDON,Ontario,118909.066
2013,Cavalier Power Plant,STRATHMORE,Alberta,280412.9542
2013,Cavendish Farms,NEW ANNAN,Prince Edward Island,59519.14486
2013,Co-op Refinery Complex,REGINA,Saskatchewan,1701791.96
2013,Centrale de Cap-aux Meules,"CAP-AUX-MEULES, ÃLES-DE-LA-MADELEINE",Quebec,128406.055
2013,Chimie Parachem s.e.c,MONTRÃAL-EST,Quebec,227368.1541
2013,Christina Lake SAGD Bitumen Battery,LAC LA BICHE,Alberta,1412180.621
2013,Cimenterie de Saint-Basile,SAINT-BASILE,Quebec,544381.3209
2013,Cimenterie de Saint-Constant,SAINT-CONSTANT,Quebec,531429.0
2013,Electric Utility - Generation,MEDICINE HAT,Alberta,364635.9036
2013,Clover Bar Energy Centre,EDMONTON,Alberta,188167.8927
2013,Coal Mountain Operations,SPARWOOD,British Columbia,170759.8268
2013,Cochrane Extraction Plant,COCHRANE,Alberta,514051.282
2013,Cochrane Generating Station,COCHRANE,Ontario,120344.524
2013,Cold Lake,GRANDE CENTRE,Alberta,4605402.147
2013,Coleson Cove Generating Station,SAINT JOHN,New Brunswick,246006.13
2013,Chatham Plant,CHATHAM,Ontario,138470.2732
2013,QIT Complexe mÃ©tallurgique de Sorel-Tracy,SOREL-TRACY,Quebec,1077736.204
2013,Copper Cliff Nickel Refinery,COPPER CLIFF,Ontario,126537.435
2013,Copper Cliff Smelter,COPPER CLIFF,Ontario,263143.94
2013,Cory Cogeneration Station,SASKATOON,Saskatchewan,707209.6032
2013,Crofton Division,CROFTON,British Columbia,137119.4065
2013,Dartmouth Refinery,DARTMOUTH,Nova Scotia,617259.7125
2013,Delta Plant,DELTA,British Columbia,812588.2688
2013,ATCO Gas - Distribution Systems,EDMONTON,Alberta,155540.9761
2013,Papiers de publication Kruger inc. Usine de Trois-RiviÃ¨res,TROIS-RIVIÃRES,Quebec,11608.71903
2013,Usine Laurentide,GRAND-MERE,Quebec,50444.584
2013,Dofasco Hamilton,HAMILTON,Ontario,5150353.283
2013,Espanola Mill,ESPANOLA,Ontario,173639.1244
2013,East Calgary Landfill,CALGARY,Alberta,45500.76123
2013,East Crossfield Gas Plant 9-14-28-1W5,CROSSFIELD,Alberta,126617.0561
2013,Edmonton Refinery,EDMONTON,Alberta,1252935.693
2013,Edmundston Pulp Mill,EDMUNDSTON,New Brunswick,51466.08771
2013,Edson Gas Plant,EDSON,Alberta,215148.1637
2013,EKATI Diamond Mine,YELLOWKNIFE,Northwest Territories,194700.9607
2013,Elkem MÃ©tal Chicoutimi,CHICOUTIMI,Quebec,106596.651
2013,"TransCanada Pipeline, British Columbia System",CRANBROOK,British Columbia,280903.6505
2013,Elkview Operations,SPARWOOD,British Columbia,394948.0408
2013,Elmworth Gas Plant,ELMWORTH,Alberta,244141.4185
2013,Empress Straddle Gas Plant,CYPRESS COUNTY,Alberta,288754.2134
2013,Enbridge Gas Distribution Inc.,NORTH YORK,Ontario,301257.956
2013,Exshaw Plant,EXSHAW,Alberta,147643.1528
2013,Exshaw Cement Plant,EXSHAW,Alberta,943123.6576
2013,Faulkner Plant,FAULKNER,Manitoba,138003.7039
2013,Woodstock Plant,WOODSTOCK,Ontario,396711.4722
2013,Fording River Operations,ELKFORD,British Columbia,529409.6394
2013,Fort Frances Division,FORT FRANCES,Ontario,135396.04
2013,Fort Nelson Gas Plant,FORT NELSON,British Columbia,1548981.746
2013,Fort Nelson Generating Station,FORT NELSON,British Columbia,134858.2612
2013,Fort Saskatchewan,FORT SASKATCHEWAN,Alberta,357798.724
2013,Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,FORT SASKATCHEWAN,Alberta,384387.1003
2013,Fort Saskatchewan Nitrogen Operations,FORT SASKATCHEWAN,Alberta,608283.5683
2013,Fort Saskatchewan Storage and Fractionation,FORT SASKATCHEWAN,Alberta,65691.06016
2013,Fort Saskatchewan EOEG,FORT SASKATCHEWAN,Alberta,42641.91024
2013,Gathering,FORT ST. JOHN,British Columbia,192811.1315
2013,Genesee Thermal Generating Station,WARBURG,Alberta,8993354.0
2013,"Gerdau Ameristeel Corporation, Whitby Mill",WHITBY,Ontario,70746.93434
2013,Grande Prairie Operations,GRANDE PRAIRIE,Alberta,123044.2148
2013,Greenhills Operations,ELKFORD,British Columbia,369519.423
2013,H.R.Milner Generating Station,GRANDE CACHE,Alberta,718787.6248
2013,Hamilton,HAMILTON,Ontario,214810.5573
2013,Hangingstone SAGD Demonstration Facility,RM OF WOOD BUFFALO,Alberta,230659.0924
2013,Hanlan Robb Gas Plant,EDSON,Alberta,248555.1744
2013,Harmac Pacific Operations,NANAIMO,British Columbia,84269.82534
2013,Harmattan Gas Processing Plant,DIDSBURY,Alberta,430421.5033
2013,Hays Gas Plant,HAYS,Alberta,64552.36042
2013,HBMS Metallurgical Complex,FLIN FLON,Manitoba,32147.39931
2013,Hibernia Platform,ST. JOHN'S,Newfoundland and Labrador,571701.3059
2013,Highvale Coal Mine,SEBA BEACH,Alberta,163698.6062
2013,Hinton Pulp,HINTON,Alberta,197596.6766
2013,Holyrood Thermal Generating Station,HOLYROOD,Newfoundland and Labrador,796401.722
2013,Howe Sound Pulp and Paper Mill,PORT MELLON,British Columbia,76356.3145
2013,Lloydminster Upgrader,LLOYDMINSTER,Saskatchewan,1261744.699
2013,"CEPSA Chimie MontrÃ©al, s.e.c.",MONTRÃAL,Quebec,124695.5825
2013,Maitland Site,MAITLAND,Ontario,237898.9094
2013,EVRAZ Inc NA Canada - Regina Facilities,REGINA,Saskatchewan,210587.6971
2013,Iroquois Falls Generating Station,IROQUOIS FALLS,Ontario,336658.8424
2013,Joffre LAO Plant,JOFFRE,Alberta,148218.9094
2013,Usine de Joliette,JOLIETTE,Quebec,20010.72879
2013,Usine de Joliette,JOLIETTE,Quebec,775441.0048
2013,Judy Creek Gas Conservation Plant,SWAN HILLS,Alberta,72372.48083
2013,Kamloops Mill (SFO),KAMLOOPS,British Columbia,97378.64513
2013,Karr Gas Plant,MD OF GREENVIEW,Alberta,80781.77297
2013,Kaybob Amalgamated Sour Gas Plant,FOX CREEK,Alberta,232799.1723
2013,Kaybob South #3 Gas Plant,FOX CREEK,Alberta,419760.0122
2013,Keele Valley Landfill,MAPLE,Ontario,534236.8317
2013,Keephills Thermal Electric Power Generating Plant,DUFFIELD,Alberta,7604066.399
2013,"TransCanada Pipeline, Ontario",KENORA,Ontario,890707.4563
2013,Kirkland Lake Generating Station,KIRKLAND LAKE,Ontario,318815.9659
2013,"KRONOS Canada, Inc.",VARENNES,Quebec,112267.804
2013,Kruger Wayagamack inc.,TROIS-RIVIÃRES,Quebec,52879.62803
2013,Richmond Cement Plant,RICHMOND,British Columbia,787782.865
2013,Bath Cement Plant,BATH,Ontario,628083.709
2013,Kamloops Plant,KAMLOOPS,British Columbia,144665.711
2013,Lambton Generating Station,COURTRIGHT,Ontario,1600273.344
2013,Edmonton Plant,EDMONTON,Alberta,679223.7917
2013,Lennox Generating Station,GREATER NAPANEE,Ontario,57199.5
2013,Lingan Generating Station,LINGAN,Nova Scotia,3317975.942
2013,MacKay River Power Plant,FORT MCMURRAY,Alberta,829482.827
2013,"MacKay River, In-Situ Oil Sands Plant",FORT MCMURRAY,Alberta,199234.6484
2013,Mackenzie Pulp Mill,MACKENZIE,British Columbia,136126.6489
2013,Manitoba Kraft Papers Division,THE PAS,Manitoba,74743.87071
2013,Usine de Marbleton,MARBLETON,Quebec,287796.0573
2013,McMahon Cogen Plant,TAYLOR,British Columbia,483123.8484
2013,McMahon Gas Plant,TAYLOR,British Columbia,323597.8502
2013,Meridian Cogeneration Plant,LLOYDMINSTER,Saskatchewan,905518.5687
2013,Mildred Lake and Aurora North Plant Sites,FORT MCMURRAY,Alberta,12519701.03
2013,Mine de Mont-Wright,FERMONT,Quebec,233774.9745
2013,Mines Wabush - Sept-Iles,SEPT-ÃLES,Quebec,164103.091
2013,Mississauga Cogeneration Plant,MISSISSAUGA,Ontario,365641.3984
2013,Mississauga Lubricants Centre,MISSISSAUGA,Ontario,373629.4672
2013,Mississauga Cement Plant,MISSISSAUGA,Ontario,989722.8735
2013,Mohawk Street Landfill,BRANTFORD,Ontario,79402.20067
2013,Mosaic Potash Belle Plaine,BELLE PLAINE,Saskatchewan,678436.8228
2013,Muskeg River Cogeneration Plant,FORT MCMURRAY,Alberta,1328339.471
2013,Shell Albian Sands Muskeg River Mine,FORT MCMURRAY,Alberta,462446.1037
2013,Nanticoke Generating Station,NANTICOKE,Ontario,1538165.4
2013,Nanticoke Refinery,NANTICOKE,Ontario,1077566.799
2013,Nevis Gas Plant,STETTLER,Alberta,96756.5924
2013,Nipigon Power Plant,NIPIGON,Ontario,103221.3157
2013,Norman Wells Central Processing Facility,NORMAN WELLS,Northwest Territories,102661.6287
2013,North Atlantic Refinery,COME BY CHANCE,Newfoundland and Labrador,917369.5
2013,Northwood Pulp Mill,PRINCE GEORGE,British Columbia,112307.814
2013,Corunna Site,CORUNNA,Ontario,1439199.976
2013,Sarnia Site,SARNIA,Ontario,128465.9603
2013,St. Clair River Site,CORUNNA,Ontario,59483.04466
2013,NOVA Chemicals Corporation (Joffre),RED DEER,Alberta,2895615.317
2013,Oshawa Car Assembly Plant,OSHAWA,Ontario,130099.5379
2013,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,OTTAWA,Ontario,148040.6442
2013,Usine de Thurso,THURSO,Quebec,103350.4259
2013,Pavilion Plant,CACHE CREEK,British Columbia,121537.7507
2013,Peace River Complex 5-21,PEACE RIVER,Alberta,270621.6336
2013,Peace River Pulp Division,COUNTY OF NORTHERN LIGHTS,Alberta,141358.8517
2013,CEPSA Chimie BÃ©cancour,BÃCANCOUR,Quebec,48627.62
2013,Picton  Plant,PICTON,Ontario,472411.9359
2013,Pikes Peak Gas Battery 01-06-050-23W3,LLOYDMINSTER,Saskatchewan,242130.45
2013,Pine River Gas Plant,PEACE RIVER DISTRICT,British Columbia,832075.5561
2013,Pipeline-Transmission,PRINCE GEORGE,British Columbia,1058507.429
2013,Point Aconi Generating Station,POINT ACONI,Nova Scotia,1354786.342
2013,Point Tupper Generating Station,PORT HAWKESBURY,Nova Scotia,754334.8265
2013,Poplar River Power Station,CORONACH,Saskatchewan,3967244.0
2013,Port Alberni Division,PORT ALBERNI,British Columbia,28843.75537
2013,Powell River Division,POWELL RIVER,British Columbia,51559.23721
2013,Prentiss Chemical Manufacturing Facility,LACOMBE,Alberta,182155.9678
2013,Prince George Refinery,PRINCE GEORGE,British Columbia,119920.874
2013,Queen Elizabeth Power Station,SASKATOON,Saskatchewan,718302.0
2013,Quirk Creek Gas Plant,MILLARVILLE,Alberta,126245.5397
2013,Raffinerie de Montreal,MONTREAL,Quebec,1170889.081
2013,Raffinerie Jean-Gaulin,LÃVIS,Quebec,1222265.3
2013,Mine Raglan,ROUYN-NORANDA,Quebec,158022.2524
2013,Rainbow Lake Cogeneration Power Plant (Units 4-5),RAINBOW LAKE,Alberta,240414.2196
2013,Ram River,ROCKY MOUNTAIN HOUSE,Alberta,370375.1026
2013,"TransCanada Pipeline, Manitoba",WINNIPEG,Manitoba,119168.8082
2013,Redwater Cogeneration Plant,REDWATER,Alberta,186695.215
2013,Refinery,SAINT JOHN,New Brunswick,2994615.449
2013,"Foothills Pipeline, Saskatchewan",RICHMOND,Saskatchewan,346245.1245
2013,Rimbey Gas Plant,RIMBEY,Alberta,363458.351
2013,Sarnia Chemical Plant,SARNIA,Ontario,289797.3609
2013,Sarnia Cogen Plant,SARNIA,Ontario,426439.4021
2013,Sarnia Fractionation Plant,SARNIA,Ontario,135193.0676
2013,Sarnia Manufacturing Centre,CORUNNA,Ontario,737511.779
2013,Sarnia Refinery,SARNIA,Ontario,618633.1329
2013,Sarnia Refinery Plant,SARNIA,Ontario,1210461.96
2013,Sarnia Regional Cogeneration Facility,SARNIA,Ontario,1176166.369
2013,Alliance Pipeline Ltd. - SK Pipeline System,CALGARY,Saskatchewan,412980.0068
2013,SaskEnergy Incorporated,REGINA,Saskatchewan,230428.5379
2013,Yara Belle Plaine Inc.,BELLE PLAINE,Saskatchewan,658935.87
2013,Scotford Chemical Plant,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,306026.1261
2013,Scotford Complex,FORT SASKATCHEWAN,Alberta,462560.5374
2013,Scotford Upgrader and Upgrader Cogeneration,FORT SASKATCHEWAN,Alberta,3328765.797
2013,Fibrek SENC,ST-FELICIEN,Quebec,90773.56165
2013,Shand Power Station,ESTEVAN,Saskatchewan,2331606.0
2013,Sheerness Generating Station,HANNA,Alberta,4807706.161
2013,Shell Burnt Timber Gas Plant,SUNDRE,Alberta,161825.0097
2013,Caroline Complex,CAROLINE,Alberta,493013.7323
2013,Jumping Pound Complex,CALGARY,Alberta,256975.7753
2013,Shell Scotford Refinery,FORT SASKATCHEWAN,Alberta,922094.2069
2013,"Koch Fertilizer Canada, ULC",BRANDON,Manitoba,745287.5505
2013,Site de TÃ©miscaming,TÃ©miscaming,Quebec,98629.322
2013,Bowmanville Cement Plant,BOWMANVILLE,Ontario,1441931.68
2013,St. Marys Cement Plant,ST. MARYS,Ontario,472142.101
2013,Hamilton Works,HAMILTON,Ontario,500869.4776
2013,Lake Erie Works,HALDIMAND COUNTY,Ontario,1863358.049
2013,Strachan Gas Plant,ROCKY MOUNTAIN HOUSE,Alberta,272822.8427
2013,Strathcona Refinery,EDMONTON,Alberta,1500677.967
2013,Summit Road Landfill,WINNIPEG,Manitoba,123466.0
2013,Sundance Thermal Electric Power Generating Plant,DUFFIELD,Alberta,12172788.52
2013,CF Industries Courtright Nitrogen Complex,COURTRIGHT,Ontario,575538.6341
2013,Terra Nova,ST. JOHN'S,Newfoundland and Labrador,523850.227
2013,AV Terrace Bay,TERRACE BAY,Ontario,139759.5222
2013,"Teck Metals Ltd, Trail Operations",TRAIL,British Columbia,427007.0672
2013,TransGas Limited,REGINA,Saskatchewan,594709.5
2013,Trenton Generating Station,TRENTON,Nova Scotia,1604843.948
2013,Tufts Cove Generating Station,DARTMOUTH,Nova Scotia,755866.1699
2013,Tunis Power Plant,TUNIS,Ontario,128194.6874
2013,Usine Alma,ALMA,Quebec,914910.9028
2013,Usine Arvida,SAGUENAY,Quebec,753821.4724
2013,Usine de Beauharnois,MELOCHEVILLE,Quebec,9942.598
2013,Usine de Bouletage de Port-Cartier,PORT-CARTIER,Quebec,864615.1881
2013,Usine de Deschambault,DESCHAMBAULT,Quebec,465285.3439
2013,Usine de fluorure,JONQUIERE,Quebec,8596.2952
2013,Usine de La Tuque,LA TUQUE,Quebec,217248.8326
2013,Usine de rÃ©duction - ArcelorMittal Contrecoeur,CONTRECOEUR,Quebec,624078.2344
2013,Usine Grande-Baie,LA BAIE,Quebec,558047.863
2013,Usine LaterriÃ¨re,LATERRICRE,Quebec,439638.883
2013,Usine Shawinigan,SHAWINIGAN,Quebec,220591.0666
2013,W12A Landfill,LONDON,Ontario,119008.624
2013,Wapiti Gas Plant,GROVEDALE,Alberta,113147.2544
2013,Waterton Complex (Use),PINCHER CREEK,Alberta,362868.1004
2013,Windfall 8-17 GP,WHITECOURT,Alberta,14871.10638
2013,West Windsor Power,WINDSOR,Ontario,383626.1027
2013,Western Canada Operations,FORT SASKATCHEWAN,Alberta,1402428.07
2013,Dryden Mill,DRYDEN,Ontario,74110.19078
2013,Whitby Cogeneration,WHITBY,Ontario,209030.373
2013,BCGP00002917 (Wildboy Gas Plant),FORT NELSON,British Columbia,120232.3942
2013,Wildcat Hills Gas Plant,COCHRANE,Alberta,96340.16555
2013,Windsor Essex Cogeneration Plant,WINDSOR,Ontario,190907.6257
2013,Wolf Lake and Primrose Plant,,Alberta,2999954.009
2013,"Zama Gas Plant: 1, 2, 3",ZAMA CITY,Alberta,55808.81266
2013,Strathcona Works,SHERWOOD PARK,Alberta,113242.347
2013,BEINFAIT MINE - CHAR PLANT,ESTEVAN,Saskatchewan,110504.8597
2013,Bolney Thermal,LLOYDMINSTER,Saskatchewan,429408.3663
2013,Irving Paper,SAINT JOHN,New Brunswick,98262.67219
2013,Lake Superior Power,SAULT STE MARIE,Ontario,305854.005
2013,Walker Environmental Group Inc. Landfill Sites,NIAGARA FALLS,Ontario,128076.457
2013,North Tangleflags Facility,,Saskatchewan,140317.5503
2013,Prince George Pulp and Paper and Intercontinental Pulp Mills,PRINCE GEORGE,British Columbia,151541.4101
2013,Ridge Landfill,BLENHEIM,Ontario,447720.0
2013,FortisBC Energy Inc.,SURREY,British Columbia,104405.5953
2013,Trail Road Waste Facility,OTTAWA,Ontario,130481.034
2013,Wabush Mines - Scully,WABUSH,Newfoundland and Labrador,81182.36957
2013,Walkerville,WINDSOR,Ontario,65398.68828
2013,West Edmonton Landfill,EDMONTON,Alberta,107190.1
2013,Weyburn Oil Battery,,Saskatchewan,142311.162
2013,Sea Rose FPSO,ST JOHN'S,Newfoundland and Labrador,404710.6437
